text,pred
Winnie and her staff are the best crew you can find serving you.,[]
"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.","[('eggplant parmesan', None), ('dishes', None), ('food', None), ('ambiance', None)]"
"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","[('items', None)]"
You can even get packages of the chutneys to stock your fridge!,"[('packages', None), ('stock', None)]"
The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,"[('drink special', None), ('catcher', None), ('selections', None)]"
Slightly on the pricey side but worth it!,[]
"If it isn't for the food (A+++), it must be the service or the ambience.",[]
"During the course of the past 3 months, the chef and staff changed and it was not for the better.","[('course', None)]"
"I like the ambience, it's very dark and original.",[]
Not the typical NYC gimmick theme restaurant.,[]
We were exploring Grand Central and didn't want to eat in the food court.,"[('food court', None)]"
"Overall, not worth the money.","[('money', None)]"
This place is not worth the prices.,"[('prices', None), ('place', None)]"
We left after one drink.,[]
Everything that happened was not even up to mediocre.,[]
Our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,"[('time', None)]"
Pick a bagel has the best bagels in the city.,"[('bagel', None)]"
"You are paying for the atmosphere, which is nice, but can be had in numerous places in Bay Ridge.","[('bay ridge', None), ('places', None)]"
It's called Gnochi alla nona and is found under Chef Specials.,[]
It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,"[('restaurants', None)]"
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,"[('waiting area', None), ('seat', None)]"
"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.","[('times', None), ('spice', None), ('flavor', None), ('food', None)]"
The fried dumplings are GREAT!,"[('dumplings', None)]"
This place has the best Chinese style BBQ ribs in the city.,"[('style bbq ribs', None)]"
Ive been here so many times the waiters know my name.,"[('waiters', None)]"
The decor is very simple but comfortable.,"[('decor', None)]"
I've been frequenting The Tasting Room since it first arrived in the East Village and I've never been disappointed.,[]
"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","[('pelligrino', None), ('pizza', None)]"
Heartland Brewery is a great way to start or finish your day.,"[('way', None), ('heartland brewery', None)]"
The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,"[('cosmopolitan', None), ('kamasutra', None), ('time', None)]"
This is the perfect date spot for Williamsburg couples.,"[('williamsburg couples', None), ('date spot', None)]"
The dim sum here is only so-so.,"[('sum', None)]"
"It was raining, and we figured why not?",[]
"$6 and there is much tasty food, all of it fresh and continually refilled.","[('food', None)]"
"Just straight up cheap, good food.","[('food', None)]"
Another welcome addition to the neighborhood.,"[('neighborhood', None), ('addition', None)]"
Seating is ok even though sometimes there's alot of people.,"[('seating', None)]"
"This time, I prefer not to go into detail.","[('detail', None)]"
"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.","[('fare', None), ('wine', None)]"
"Service was slow, but the people were friendly.","[('people', None), ('service', None)]"
Steamed fresh so brought hot hot hot to your table.,"[('steamed', None)]"
The steak was very fatty and the sauce was overpowering and not very tasty.,"[('steak', None), ('sauce', None)]"
My only problem is that you are literally sitting on top of the people next to you!,[]
And affordable.,[]
"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!","[('food', None)]"
i actually feel like i should keep it a secret.,[]
The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,"[('stuff', None), ('food', None)]"
"Not only would I not recommend Jimmy's restaurants to friends, I would strongly suggest they go anywhere but.","[('restaurants', None), ('friends', None)]"
They have a very diverse menu so its something for everybody.,"[('menu', None)]"
Haru on Park S is simply disgusting.,"[('haru', None)]"
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,"[('sushi', None), ('bar', None), ('check', None), ('staff', None)]"
"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.","[('time patron', None)]"
I drop more dollar bills here than your uncle after a weekend at Scores.,[]
The bagel was huge.,"[('bagel', None)]"
Go there to relax and feel like your somewhere else.,[]
Get the tuna of gari.,"[('tuna', None)]"
"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","[('dhosas', None), ('dhal', None)]"
It was a very nice surprise.,"[('surprise', None)]"
Edible but really a ripoff at those prices given whats in the area.,[]
"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","[('bathroom', None), ('staff', None)]"
I am French and I really felt like home!!!,[]
I have been to Casimir over 5 times and I have always had a great time there.,"[('time', None)]"
The service was the only thing good about this restaurant.,"[('thing', None), ('restaurant', None), ('service', None)]"
"It's usually packed for good reason, esp.","[('reason', None)]"
Service- friendly and attentive.,[]
I love going there!,[]
I cannot recommend OG more highly if I tried - check it out for yourself.,"[('og', None)]"
"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.","[('trip', None), ('place', None), ('new york', None)]"
Service was very prompt but slightly rushed.,"[('service', None)]"
"Great food, great decor, great service.","[('food', None), ('decor', None), ('service', None)]"
"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.","[('space', None), ('atlhough tables', None)]"
"The palak paneer was standard, and I was not a fan of the malai kofta.","[('palak paneer', None)]"
I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,"[('dining experience', None)]"
"Yeah, sometimes the service can be slow.","[('service', None)]"
There was no ambiance.,[]
"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.","[('margharita', None), ('service', None), ('washington street', None), ('food', None), ('money', None), ('calories', None)]"
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,"[('service', None)]"
But trust me it is so worth it.,[]
It is not a place for tourists or someone who has never dined in Bay Ridge.,"[('tourists', None)]"
THe perfect spot.,"[('spot', None)]"
"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.","[('thing', None)]"
