text,pred
"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.","[('mac', None), ('word', None)]"
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.","[('bags', None)]"
Summary: They played games with me for the warranty period.,[]
i cant believe HP put this out.,[]
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.","[('school assignments', None), ('drivers', None), ('pictures', None), ('things', None), ('format', None), ('computer', None)]"
"without a big ol' clunky machine in my backpack, I feel like I can do programming homework anywhere.","[('machine', None), ('backpack', None), ('programming homework', None)]"
I can have both OSX and Windows XP running at the same time!,"[('time', None)]"
"I tell everyone that I know, friends, family and enemies this is the absolute worst computer i have ever used.","[('family', None), ('friends', None), ('computer', None)]"
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor","[('performance', None), ('value', None)]"
"Otherwise, I love it!",[]
Having someone give you a quick tour of how to's is the best.,"[('tour', None)]"
I have recently converted back to a mac and I couldn't be happier!,"[('mac', None)]"
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,"[('repairs', None), ('microsoft', None)]"
At 16 months it started shutting off after only 5 or 10 minutes.,[]
  They basically told me that the machine would be problem free now.,"[('machine', None)]"
I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,[]
The graphics are stunning.,"[('graphics', None)]"
"(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",[]
after much effort and 10 days ASUS replaced itThe WiFi is very weak.,"[('wifi', None)]"
You can call HP and they want you to buy more software to fix it.,"[('software', None), ('hp', None)]"
It has been plagued with problems since the day i turned it on.,[]
this computer is a little more expensive than any pc but it will last you longer and it worth every penny.,"[('penny', None), ('computer', None), ('pc', None)]"
It is easy to navigate and update programs.,"[('programs', None)]"
The laptop is gorgeous.,"[('laptop', None)]"
It's more expensive but well worth it in the long run.,"[('run', None)]"
"I'm making the switch and finding that my biggest problem is trying to do things the 'old' way - and Apple does, indeed, have the better idea.","[('way', None), ('things', None), ('apple', None)]"
I've had hp desktop for over 4 yrs now and not one days goes by that i don't regret buying it.,[]
HP didn't fix it.,"[('hp', None)]"
", Applications respond immediately (not like the tired MS applications).","[('ms applications', None)]"
"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.","[('experience', None), ('customer service', None)]"
"Now, I guess, I'll have to unload my M6809 on some poor, hapless soul.","[('m6809', None), ('soul', None)]"
"The only drawback for me is how dirty the screen gets, and rather quickly too.",[]
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.","[('knapsack', None), ('laptop', None), ('text books', None)]"
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.","[('applications', None)]"
  The problems started with just the screen freezing.,[]
Taking it anywhere was a pain!,[]
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,"[('bottom', None), ('computer', None)]"
I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,[]
I previously owned a Toshiba and it only lasted about 2 years.,[]
I can't imagine my life without it anymore!,"[('life', None)]"
defective software.,"[('software', None)]"
This computer was so challenging to carry and handle.,"[('computer', None)]"
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,"[('network connection', None), ('setup', None), ('mic', None)]"
Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,"[('replacement', None), ('attachment', None)]"
It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,[]
It is good to know that I can mobilize without having to worry about the battery life.,"[('battery life', None)]"
I baby my electronics so I know for a fact it was defective and not anything that I did to it.,"[('baby', None)]"
"The screen is nice, side view angles are pretty good.","[('screen', None), ('view angles', None)]"
"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.","[('privacy', None), ('areas', None)]"
3 weeks went by and the computer keeps crashing and will not open any applications.,"[('applications', None)]"
Not to mention sometimes the whole charger unit will decide not to work entirely.,"[('charger unit', None)]"
"Looks nice, but has a horribly cheap feel.","[('feel', None)]"
I would recommend not buying this product.,[]
its more like a snail crawl.,[]
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.","[('computers', None), ('places', None), ('signals', None)]"
"The feel of this is better than the Toshiba, too.","[('feel', None)]"
