text,labs
I was getting extrememly frustrated when I would want to do these simple taks that I would have to wait and wait and wait for things to download or virus that would clog up my PC.,"[('download', None), ('pc', None), ('simple taks', None), ('things', None)]"
Enjoy your sitdown,"[('sitdown', None)]"
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', None)]"
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.","[('new mousepad', None), ('casing', None), ('keys', None)]"
I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,"[('old pc laptops', None), ('new macbook pro i5', None)]"
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,"[('trials', None), ('normal operating system', None), ('stuff', None)]"
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.","[('screen', None), ('only thing', None), ('pages', None), ('resolution', None)]"
"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.","[('touchpad', None), ('only thing', None), ('big 16', None), ('button', None)]"
very convenient when you travel and the battery life is excellent...,"[('battery life', None)]"
  The machine is slow to boot up and occasionally crashes completely.,"[('machine', None)]"
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,"[('chance', None), ('several lectures', None)]"
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,"[('customers', None), ('only boots', None), ('option', None), ('stuff', None)]"
At first it's like you're in that honeymoon stage with your laptop.,[]
I didn't want to buy a generic brand computer but it is really nice.,"[('generic brand computer', None)]"
i can use it for all of my needs.,[]
"After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer.","[('use', None)]"
the screen brightness automatically adjusts.,"[('screen brightness', None)]"
I especially like the backlit keyboard.,[]
Either way I'm furious.,"[('way', None)]"
"Besides the great look, it is a great machine.","[('machine', None), ('look', None)]"
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",[]
"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.","[('pair', None), ('head phones', None), ('sound', None)]"
I was not aware that this product cannot display websites that contain Flash.,"[('websites', None), ('product', None)]"
"This computer was bought because I wanted ""top of the line"", fast, reliable, HA.",[]
A lot of help they WEREN'T!,"[('lot', None)]"
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),"[('cpu talk', None), ('drive', None)]"
I will never buy anything from HP again!,"[('hp', None), ('anything', None)]"
I can't imagine EVER buying a PC again!,[]
The buttons you have to press a little harder than most.,"[('buttons', None)]"
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.","[('high effeciency', None), ('battery life', None)]"
It allows you to automatically upload photos to your Facebook account with one click.,"[('photos', None), ('facebook account', None), ('click', None)]"
Took it back as it was defective.,[]
"Other Thoughts: I love newegg, I recommend them to the world however this is just unacceptable.",[]
Now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,"[('machine', None), ('exact amount', None)]"
I simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[('computer', None), ('constant freezing', None)]"
"I am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.","[('things', None)]"
Right size and weight for portability.,"[('portability', None), ('size', None), ('weight', None)]"
We decided we would try to trade-in our old ones.,"[('old ones', None)]"
"So far, so good!",[]
It took a little over 2 weeks until i got it back.,[]
Eventually the screen went blank and the computer would not turn on.,"[('computer', None), ('screen', None)]"
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,"[('rest', None), ('battery life', None), ('claim', None)]"
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",[]
What a waste of time it was to run a Defrag on the PC!,"[('defrag', None)]"
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,"[('brightness', None), ('reflectiveness', None)]"
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,"[('electronic fuzz sound', None)]"
This system is not worth the money or trouble trying to get it fix.,"[('money', None), ('system', None)]"
"UPDATE: Two years after buying this laptop, I am now the proud owner of a lemon.",[]
"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",[]
"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.","[('apple', None), ('toshiba', None), ('laptop', None), ('sony', None)]"
I love it - never had a computer I was so impressed with - and I've had a lot of laptops and desktops - this one is FAR AND ABOVE THE BEST ONE I EVER HAD BEFORE.,[]
We did not even have it a year.,[]
"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.","[('few questions', None)]"
