text,labs,set_similarity,labs_similarity
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.","[('Win 7', '114', '109', 'positive'), ('2GB stick of memory', '145', '126', 'positive')]",0.25653553009033203,0.23816368
It's catatonic.,[],0.14833177626132965,0.1601691
"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.","[('Norton', '140', '134', 'negative')]",0.1578371524810791,0.13837929
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.","[('internet', '12', '4', 'negative'), ('command prompt', '93', '79', 'negative')]",0.15566931664943695,0.14732169
It's software and speed enable it to do amazing things.,"[('software', '13', '5', 'positive'), ('speed', '23', '18', 'positive')]",0.42769894003868103,0.40716523
The Toshiba Satellite laptop is  DESIGNED  to fail !,[],0.28630146384239197,0.26132664
"He came into my house, fiddled around on the computer for a good forty minutes and got ready to leave before it was even done doing what he was doing to it.",[],0.16987435519695282,0.17152798
"My wireless provider confirmed my home internet is fine, and any connections I turn on should work.",[],0.04057556763291359,0.009688228
Could not keep up with me and finally the hard drive went out.,"[('hard drive', '52', '42', 'negative')]",0.3324953317642212,0.32315782
I could have purchased a cheap computer to do what I'm doing now!,[],0.38337618112564087,0.3576315
"I am most impressed with the programming, including the iPhoto.","[('programming', '40', '29', 'positive'), ('iPhoto', '62', '56', 'positive')]",0.3115941286087036,0.29491884
Speakers too small to be of any real use.,"[('Speakers', '8', '0', 'negative')]",0.2183171659708023,0.20649895
"I upgraded it's RAM to 2GB, I am very happy with it.","[('RAM', '19', '16', 'positive')]",0.2690003216266632,0.26423737
This is a great computer.,[],0.4863724410533905,0.4650924
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,"[('speakers', '64', '56', 'positive')]",0.23099808394908905,0.21091138
Dismantle the whole thing? Then it will not be a newly manufactured set like before.,[],0.15436509251594543,0.13526376
They should have included more memory on their computers if they knew Vista would run slowly.,"[('memory', '37', '31', 'negative'), ('Vista', '75', '70', 'negative')]",0.25653859972953796,0.2575325
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,"[('Battery life', '12', '0', 'negative'), ('price', '54', '49', 'positive')]",0.20738758146762848,0.23022448
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', '11', '4', 'negative'), ('charge', '31', '25', 'negative'), ('charge', '100', '94', 'negative')]",0.0040579489432275295,0.057374638
It wouldn't fit in most 17-inch bags.,[],-0.06113138049840927,-0.06808699
The first time it crashed was maybe going on a year and a half of having it.,[],0.20380420982837677,0.20640463
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,"[('warrenty', '20', '12', 'neutral'), ('hard drive', '43', '33', 'negative')]",0.22054818272590637,0.21688488
I paid $800 for this computer from my school campus bookstore.,[],0.41267523169517517,0.38688627
It is small enough to fit in one of my purses!,[],0.029522979632019997,0.03772074
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.","[('Windows 7 Starter', '21', '4', 'positive')]",0.305764377117157,0.28292897
"I was very worried about making the two compatible- but literally, it was so simple I was almost worried that I was doing something wrong.",[],0.09257518500089645,0.052331712
Note that I don't ordinarily take the time to write a review.,[],0.1593923270702362,0.16425905
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,"[('icon list', '32', '23', 'positive'), ('desktop icons', '95', '82', 'negative')]",0.12261597812175751,0.097670116
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,"[('warranty', '90', '82', 'negative')]",0.3467802107334137,0.31298807
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.","[('price', '99', '94', 'positive'), ('performance', '115', '104', 'positive'), ('built', '21', '16', 'positive'), ('look', '42', '38', 'positive')]",0.32392600178718567,0.295532
"ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.",[],0.2603573203086853,0.21045375
"The apple care has never failed me, and I expect it to be the same for this computer as well.","[('apple care', '14', '4', 'positive')]",0.2873944938182831,0.24820274
Buyer Beware.,[],0.3789399564266205,0.36284816
It has served my needs quite nicely for the most part.,[],0.16819153726100922,0.14617422
The Toshiba laptop I am using is easier to use than most I have tried.,"[('use', '46', '43', 'positive')]",0.3489270806312561,0.31763044
"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.","[('warranty', '162', '154', 'neutral')]",0.2647119462490082,0.23752503
So we exchanged it for the same on and after 2 hours it didn't work.,"[('work', '67', '63', 'negative')]",0.1258196085691452,0.12741204
do not buy you will be disappointed.,[],0.293270468711853,0.27371544
I just recently had to ship my laptop back to HP for repair.,[],0.3447636067867279,0.3127769
I have had to take it to the geek squad guys to get it fixed because it has had viruses 3 times and i have not even had it for more then 4 months!,[],0.2677879333496094,0.25195986
We don't Mind and You don't Matter.,[],0.1299811601638794,0.14588468
"I love the size, keyboard, the functions.","[('size', '15', '11', 'positive'), ('keyboard', '25', '17', 'positive'), ('functions', '40', '31', 'positive')]",0.45751306414604187,0.44332144
But as time went on I found it almost impossible to keep the thing on-line through wi-fi.,[],0.1837621033191681,0.14355674
the mouse is way way way to sensitve.,"[('mouse', '9', '4', 'negative')]",0.31163936853408813,0.29558936
Toshiba knows there is a manufacturing defect but will not acknowledge it.,[],0.23466575145721436,0.21081378
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,"[('OS', '6', '4', 'positive'), ('run', '85', '82', 'positive')]",0.23254787921905518,0.24076165
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.","[('screen', '86', '80', 'negative')]",0.1923581212759018,0.17085157
"Waited on getting this computer, but it has been a great change.",[],0.3826310634613037,0.35844105
"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.","[('delivery service', '75', '59', 'negative')]",0.3166288435459137,0.29674917
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[('performance', '60', '49', 'positive'), ('picture quality', '77', '62', 'positive'), ('use', '94', '91', 'positive')]",0.3474459648132324,0.34340245
the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[('i3 processor', '16', '4', 'positive'), ('fan', '52', '49', 'positive')]",0.17346659302711487,0.16743985
I was getting extrememly frustrated when I would want to do these simple taks that I would have to wait and wait and wait for things to download or virus that would clog up my PC.,[],0.2728472650051117,0.23232482
Enjoy your sitdown,[],0.21551509201526642,0.21485646
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[('battery', '13', '6', 'negative'), ('charge', '33', '27', 'negative'), ('charge', '102', '96', 'negative')]",0.0040579489432275295,0.057374638
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.","[('mousepad', '68', '60', 'neutral'), ('keys', '74', '70', 'neutral'), ('casing', '86', '80', 'neutral')]",0.32377466559410095,0.31389794
I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,[],0.23479153215885162,0.21183169
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,"[('operating system', '78', '62', 'neutral')]",0.3227241337299347,0.29438117
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.","[('resolution of the screen', '70', '46', 'negative')]",0.2559812068939209,0.23518606
"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.","[('touchpad', '70', '62', 'negative')]",0.2945431172847748,0.25670812
very convenient when you travel and the battery life is excellent...,"[('battery life', '52', '40', 'positive')]",0.1813902109861374,0.18209246
  The machine is slow to boot up and occasionally crashes completely.,"[('boot up', '32', '25', 'negative')]",0.2795061469078064,0.2752603
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,"[('charge', '89', '83', 'positive')]",0.22713378071784973,0.2114112
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,"[('OS', '85', '83', 'neutral')]",0.18273977935314178,0.13951948
At first it's like you're in that honeymoon stage with your laptop.,[],0.3480849266052246,0.32316285
I didn't want to buy a generic brand computer but it is really nice.,[],0.37759631872177124,0.35649937
