text,labs
the powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.,"[('mac', None), ('powerpoint', None), ('apple', None)]"
1.you can not change your desktop background (window's 7 starter does not support that function).,"[('window', None), ('function', None), ('desktop background', None), ('starter', None), ('background', None)]"
"took me 11 hours, 3 trips to different fedex offices, and brutal conversations with 14 of the worse it support technicians in the world.","[('employees', None), ('conversations', None), ('trips', None), ('fedex', None), ('different fedex offices', None), ('hours', None)]"
then after 4 or so months the charger stopped working so i was forced to go out and buy new hardware just to keep this computer running.,"[('computer running', None), ('charger', None), ('hardware', None), ('new hardware', None)]"
"one year of trying to fix the computer by myself, with help of friends, and even help from computer experts i have given up on trying to fix it.","[('friends', None), ('computer experts', None), ('computer', None), ('help', None)]"
"as usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (i could see them).","[('back-office', None), ('other same model netbooks', None), ('customer service center', None), ('moment', None), ('customer service', None)]"
the screen gets smeary and dusty very quickly and it's very noticeable.,"[('dust', None), ('screen', None)]"
it all just makes sense.,[]
2) blue screen first month,"[('blue screen first month', None), ('blue screen', None)]"
i love it so much.,"[('i', None), ('a', None)]"
"i got it for christmas, and i was so excited to set it up!","[('setting', None), ('christmas', None)]"
strengths:well-shaped weaknesses:a bad videocard!,"[('videocard', None), ('weaknesses', None)]"
you can't even get a satellite card which is why i bought to begin with.,"[('satellite card', None), ('buy', None)]"
i use it now more than i even thought i would.,"[('i', None), ('a', None)]"
"the battery life, before the battery completely died of course, left much to be desired.","[('battery', None), ('battery life', None)]"
"do yourself a favor, this is not a fake story trying to hurt alienware...","[('alienware', None), ('story', None)]"
"it is a real touchpad, not the toy i saw in other brands.","[('touchpad', None), ('toy', None), ('other brands', None)]"
it has worked fine.,[]
the most amazing part to me as a pc user is the startup and shutdown times - and the fact that you very rarely have to restart the thing.,"[('shutdown times', None), ('part', None), ('thing', None)]"
"i can throw anything at it (and i do), pictures, video editing, schoolwork.","[('video editing', None), ('anything', None), ('pictures', None), ('schoolwork', None)]"
price and purpose is awesome!,"[('purpose', None), ('price', None)]"
wonderful zooming.,"[('zooming', None)]"
"the screen is huge and coloful, but no led backlighting.","[('backlighting', None), ('screen', None)]"
the two of us use it regularly.,[]
"in all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.","[('quality laptop', None), ('computer', None), ('sized', None), ('money', None)]"
everything about this computer is easy to use.,"[('computer', None), ('use', None), ('everything', None)]"
"after paying over $1000 for this computer, it was not worth it.","[('paying', None), ('computer', None)]"
"worse, for the price i could get a *netbook* that outperforms this machine.","[('machine', None), ('price', None)]"
very happy with my 7th toshiba laptop!,"[('toshiba laptop', None), ('7th toshiba laptop', None)]"
my wife recently purchased an apple macbook pro and our granddaughter fell in love with it and asked for one for her birthday.,"[('birthday', None), ('wife', None), ('apple macbook', None)]"
it had most of the features and all of the power that i wanted to replace my desktop machine.,"[('features', None), ('desktop machine', None)]"
keyboard was also very nice and had a solid feel.,"[('feel', None), ('keyboard', None)]"
i will only buy apple laptops from now on.,"[('apple laptops', None), ('apple', None)]"
i would definitely suggest this laptop!,"[('laptop', None)]"
it did not have all the features i expected it to have.,"[('features', None)]"
just a bunch of idiots who's english as a 5th language is forced at best.,"[('5th language', None), ('idiots', None), ('english', None)]"
"no luck, although i waited for hours on the phone-visited machouse, they stated the their call center is down due to too many phonecalls (difficult to believe).","[('call center', None), ('machouse', None)]"
there is a backlit keyboard which is perfect for typing in the dark.,"[('backlit keyboard', None), ('dark', None)]"
it has a lot of memory and a great battery life.,"[('battery', None), ('battery life', None), ('lot', None), ('memory', None)]"
"i spoke with a service rep at micro center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!","[('power', None), ('power adapter', None), ('service', None), ('same problem', None)]"
they had me send in the machine last april returned it to me in may with no documentation on what was done it anything.,"[('machine', None), ('machine last april', None), ('documentation', None)]"
5) cut my losses and sold it for parts,"[('parts', None), ('losses', None)]"
all i can say is w-o-w.,"[('w-o-w', None)]"
"i love this program, it is superior to windows movie maker.","[('window movie maker', None), ('program', None), ('windows movie maker', None)]"
"which is what i did, check out my acer 5517!","[('acer', None), ('5517', None)]"
he has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,"[('drive', None), ('antivirus software', None)]"
"this purchase opened me to the world of macbooks, and i am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.","[('intuition', None), ('technological advances', None), ('design', None), ('macbooks', None)]"
i have loved this since i took it out of the box.,"[('box', None), ('food', None)]"
"the price is great for this model, i only plan on using it for media in the entertainment room.","[('entertainment room', None), ('model', None), ('price', None)]"
