text,labs
"to those thinking about switching, do it and do not look back!","[('switch', None)]"
"this is an over-sized, 18-inch laptop.","[('18-inch laptop', None)]"
1.you can not change your desktop background (window's 7 starter does not support that function).,"[('windows 7 starter', None), ('function', None), ('desktop background', None)]"
the screen gets smeary and dusty very quickly and it's very noticeable.,"[('screen', None)]"
"i got it for christmas, and i was so excited to set it up!","[('set', None)]"
strengths:well-shaped weaknesses:a bad videocard!,"[('videocard', None), ('strengths', None)]"
"the battery life, before the battery completely died of course, left much to be desired.","[('battery life', None)]"
"it is a real touchpad, not the toy i saw in other brands.","[('touchpad', None), ('brands', None)]"
it has worked fine.,"[('worked', None)]"
the most amazing part to me as a pc user is the startup and shutdown times - and the fact that you very rarely have to restart the thing.,"[('pc user', None), ('thing', None), ('part', None)]"
price and purpose is awesome!,"[('purpose', None), ('price', None)]"
wonderful zooming.,"[('zooming', None)]"
"the screen is huge and coloful, but no led backlighting.","[('led backlighting', None), ('screen', None)]"
"in all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.","[('price', None), ('laptop', None), ('quality laptop', None), ('money', None), ('computer', None)]"
everything about this computer is easy to use.,"[('use', None), ('computer', None)]"
"after paying over $1000 for this computer, it was not worth it.","[('computer', None)]"
"worse, for the price i could get a *netbook* that outperforms this machine.","[('netbook', None), ('price', None)]"
very happy with my 7th toshiba laptop!,"[('toshiba', None)]"
my wife recently purchased an apple macbook pro and our granddaughter fell in love with it and asked for one for her birthday.,"[('apple macbook', None), ('wife', None)]"
it had most of the features and all of the power that i wanted to replace my desktop machine.,"[('features', None), ('power', None), ('desktop machine', None)]"
keyboard was also very nice and had a solid feel.,"[('keyboard', None), ('look', None), ('feel', None)]"
i would definitely suggest this laptop!,"[('laptop', None)]"
it did not have all the features i expected it to have.,"[('features', None)]"
there is a backlit keyboard which is perfect for typing in the dark.,"[('typing', None), ('backlit keyboard', None)]"
it has a lot of memory and a great battery life.,"[('memory', None), ('battery life', None), ('lot', None)]"
"i spoke with a service rep at micro center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!","[('service rep', None), ('power adapter', None), ('center', None)]"
"i love this program, it is superior to windows movie maker.","[('windows movie maker', None)]"
"which is what i did, check out my acer 5517!","[('acer 5517', None)]"
"this purchase opened me to the world of macbooks, and i am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.","[('design', None), ('product', None), ('technical advances', None), ('intuition', None)]"
"the price is great for this model, i only plan on using it for media in the entertainment room.","[('model', None), ('price', None)]"
"but, like i said before, the only reason i don't currently have a mac laptop is because all of their laptops are too pricey.","[('pricey laptops', None), ('reason', None)]"
i've also had to have the keyboard replaced at my expense.,"[('keyboard', None)]"
was very much worth the price i paid.,"[('price', None)]"
even out of warranty!,"[('warranty', None)]"
this is a great little computer for the price.,"[('price', None), ('computer', None)]"
"crisp screen, great battery life, and plenty of storage.","[('screen', None), ('battery life', None), ('storage', None)]"
"all apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.","[('apple associates', None)]"
i will never buy another hp computer.,"[('hp computer', None)]"
you will regret it if you buy any dell.,"[('dell', None)]"
the toshiba satellite has been more than i expected for the price.,"[('toshiba satellite', None), ('price', None)]"
"i had to adjust my mousepad sensitivity, because it is very sensitive.","[('mousepad sensitivity', None)]"
"i wish iwork or ms office came with the mac, but ms office doesn't even come with most pc laptops.","[('ms office', None), ('pc laptops', None), ('iwork', None)]"
to my mind much more usable than the toy called an ipad.,"[('ipad', None), ('mind', None)]"
keyboard is plastic and spongey feeling.,"[('spongey feeling', None), ('plastic', None), ('keyboard', None)]"
", which apple doesn't offer, is why i bought my macbook at best buy.","[('apple', None)]"
the computer is a dream come true.,"[('computer', None)]"
i'm glad i made the choice to switch and buy this mac.,"[('switch', None), ('mac', None)]"
you can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,"[('netbook', None), ('thing', None), ('boy', None)]"
"i love my apple, it is quick and easy to use.","[('use', None)]"
i took it to the shop and they said it would cost too much to repair it.,"[('repair', None)]"
didn't expect to repair it at once!,"[('repair', None)]"
it is quiet and a real joy to watch work.,"[('work', None)]"
"the laptop is relatively simple to use, though i bought macs for dummies, which is well worth $2","[('laptop', None), ('use', None)]"
no tutorials on the display.,"[('tutorials', None)]"
the touch pad is among the best.,"[('touch pad', None)]"
"if you are a person like me, more on the creative side, the mac has something for you too.","[('mac', None), ('side', None)]"
it is an amazing image and it too is holding up quite nicely to little hands grabbing the back of my laptop.,"[('hold up', None), ('image', None), ('hands', None)]"
